Age_Ma,Lat,Lon,Tecto_Prov
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
289.0,51.0,13.0,Extended Crust
432.5,57.1212,61.8393,Platform
432.5,57.1212,61.8393,Platform
432.5,57.1212,61.8393,Platform
432.5,57.1212,61.8393,Platform
432.5,57.1212,61.8393,Platform
490.0,54.25,89.82,Orogen
490.0,54.25,89.82,Orogen
490.0,54.25,89.82,Orogen
490.0,54.25,89.82,Orogen
490.0,54.25,89.82,Orogen
490.0,53.9,89.98,Orogen
490.0,53.9,89.98,Orogen
490.0,53.9,89.98,Orogen
490.0,53.9,89.98,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
490.0,51.85,89.45,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
403.5,49.7,89.1,Orogen
342.5,50.0,17.0,Extended Crust
342.5,50.0,17.0,Extended Crust
342.5,50.0,17.0,Extended Crust
342.5,50.0,17.0,Extended Crust
342.5,50.0,17.0,Extended Crust
340.5,50.0,17.0,Extended Crust
340.5,50.0,17.0,Extended Crust
340.5,50.0,17.0,Extended Crust
340.5,50.0,17.0,Extended Crust
340.5,50.0,17.0,Extended Crust
340.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
336.5,50.0,17.0,Extended Crust
338.5,49.634662,8.670765,Extended Crust
338.5,49.595164,8.660617,Extended Crust
338.5,49.68895,8.846383,Extended Crust
338.5,49.618603,8.692884,Extended Crust
338.5,49.77992,8.898684,Extended Crust
338.5,49.63225,8.674417,Extended Crust
338.5,49.632117,8.674717,Extended Crust
338.5,49.627701,8.670946,Extended Crust
338.5,49.604632,8.655705,Extended Crust
338.5,49.793032,8.668963,Extended Crust
338.5,49.650152,8.709831,Extended Crust
338.5,49.634214,8.66919,Extended Crust
338.5,49.741256,8.631428,Extended Crust
338.5,49.94902,9.204251,Extended Crust
338.5,49.947004,9.189639,Extended Crust
338.5,49.945894,9.185246,Extended Crust
338.5,49.929333,9.194744,Extended Crust
338.5,48.35104,6.849023,Extended Crust
338.5,48.485885,7.267193,Extended Crust
338.5,48.399745,7.338791,Extended Crust
338.5,49.634633,8.670767,Extended Crust
338.5,49.653741,8.829732,Extended Crust
338.5,49.5829,8.711383,Extended Crust
338.5,49.5829,8.711383,Extended Crust
338.5,49.595414,8.660556,Extended Crust
338.5,49.04345,7.901883,Extended Crust
338.5,49.04345,7.901883,Extended Crust
338.5,49.039017,7.907217,Extended Crust
338.5,47.799675,6.792203,Extended Crust
338.5,48.427689,7.187823,Extended Crust
338.5,48.245382,7.144592,Extended Crust
338.5,48.446966,7.263098,Extended Crust
338.5,48.224582,7.138189,Extended Crust
338.5,48.403571,7.32937,Extended Crust
338.5,48.222514,7.135783,Extended Crust
338.5,48.221298,7.164171,Extended Crust
338.5,47.902368,6.967201,Extended Crust
338.5,47.856141,6.740095,Extended Crust
338.5,47.871036,6.669506,Extended Crust
338.5,47.872328,6.541604,Extended Crust
338.5,47.812468,6.747713,Extended Crust
338.5,47.874228,6.528911,Extended Crust
338.5,47.801501,6.833455,Extended Crust
338.5,48.404135,7.397008,Extended Crust
338.5,47.668325,7.933846,Extended Crust
338.5,47.748099,8.166747,Extended Crust
338.5,47.682775,8.257692,Extended Crust
338.5,47.687988,8.276912,Extended Crust
338.5,47.711597,8.348805,Extended Crust
338.5,47.720751,8.348397,Extended Crust
338.5,47.720648,8.348288,Extended Crust
338.5,47.720608,8.348265,Extended Crust
338.5,47.736791,7.883768,Extended Crust
338.5,47.760965,7.885015,Extended Crust
338.5,47.760965,7.885015,Extended Crust
338.5,47.77588,7.815403,Extended Crust
338.5,47.700717,7.854183,Extended Crust
338.5,47.728532,7.881151,Extended Crust
338.5,47.728532,7.881151,Extended Crust
338.5,47.607906,7.995868,Extended Crust
338.5,48.798233,8.31115,Extended Crust
338.5,47.873174,8.070014,Extended Crust
338.5,47.749034,8.345027,Extended Crust
16.0,47.0,17.5,Extended Crust
16.0,47.0,17.5,Extended Crust
16.0,47.0,17.5,Extended Crust
16.0,47.0,17.5,Extended Crust
16.0,47.0,17.5,Extended Crust
16.0,47.0,17.5,Extended Crust
16.0,47.0,17.5,Extended Crust
0.246,50.3,7.2,Extended Crust
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
327.0,47.0,89.0,Orogen
331.0,48.93,9.74,Extended Crust
331.0,48.93,9.74,Extended Crust
288.5,47.0,89.5,Orogen
288.5,47.0,89.5,Orogen
288.5,47.0,89.5,Orogen
288.5,48.0,88.0,Orogen
288.5,48.0,88.0,Orogen
288.5,48.0,88.0,Orogen
288.5,48.0,88.0,Orogen
288.5,48.0,88.0,Orogen
288.5,47.8,88.5,Orogen
288.5,48.0,88.5,Orogen
212.5,47.5,89.0,Orogen
212.5,47.5,89.0,Orogen
212.5,47.5,89.0,Orogen
239.0,46.3044,11.8859,Orogen
239.0,46.5272,11.5956,Orogen
239.0,46.3506,11.5575,Orogen
239.0,46.4353,11.7086,Orogen
239.0,46.4517,11.9039,Orogen
239.0,46.5239,11.5956,Orogen
239.0,46.494,11.6761,Orogen
239.0,46.4941,11.6782,Orogen
239.0,46.4999,11.6496,Orogen
239.0,46.0475,11.5578,Orogen
239.0,46.0413,11.6131,Orogen
239.0,46.3045,11.6031,Orogen
239.0,46.3045,11.6032,Orogen
239.0,46.3045,11.6032,Orogen
239.0,46.3903,11.7511,Orogen
239.0,46.3949,11.7444,Orogen
239.0,46.3917,11.7417,Orogen
239.0,46.393,11.7362,Orogen
239.0,45.8295,11.2787,Orogen
329.0,48.106,6.5918,Extended Crust
329.0,48.106,6.5918,Extended Crust
329.0,48.106,6.5918,Extended Crust
329.0,48.106,6.5918,Extended Crust
329.0,48.106,6.5918,Extended Crust
329.0,48.106,6.5918,Extended Crust
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
460.15,48.0,88.5,Orogen
300.0,50.5,15.5,Extended Crust
300.0,50.5,15.5,Extended Crust
300.0,50.5,15.5,Extended Crust
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
321.0,47.0,86.0,Orogen
470.0,62.7,9.5,Orogen
474.0,62.7,9.5,Orogen
0.94,45.9547222,25.35805556,Orogen
0.94,45.9566667,25.35277778,Orogen
0.94,45.9613889,25.35555556,Orogen
0.94,45.9605556,25.34583333,Orogen
0.94,45.9683333,25.34222222,Orogen
0.94,46.0258333,25.39972222,Orogen
0.94,46.0183333,25.40861111,Orogen
0.94,45.8908333,25.3025,Orogen
360.0,48.2037,86.5421,Orogen
360.0,48.207,86.7913,Orogen
360.0,48.207,86.7913,Orogen
360.0,48.207,86.7913,Orogen
360.0,48.207,86.7913,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.4511,15.4775,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.4817,15.4542,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.4511,15.4775,Orogen
13.8,46.4806,15.2856,Orogen
13.8,46.5228,15.2039,Orogen
13.8,46.4831,15.2861,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5228,15.2039,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.4964,15.1869,Orogen
13.8,46.4867,15.1758,Orogen
13.8,46.4989,15.1936,Orogen
13.8,46.4989,15.1936,Orogen
13.8,46.4994,15.195,Orogen
13.8,46.5239,15.2122,Orogen
13.8,46.5083,15.1853,Orogen
13.8,46.5239,15.2122,Orogen
13.8,46.5222,15.1956,Orogen
13.8,46.5244,15.1133,Orogen
13.8,46.5236,15.2189,Orogen
13.8,46.5306,15.1511,Orogen
13.8,46.5225,15.205,Orogen
13.8,46.5233,15.2633,Orogen
13.8,46.4856,15.2058,Orogen
13.8,46.5017,15.2633,Orogen
13.8,46.4794,15.2092,Orogen
13.8,46.4575,15.3231,Orogen
13.8,46.4578,15.2311,Orogen
13.8,46.4578,15.2272,Orogen
13.8,46.4689,15.2747,Orogen
13.8,46.4697,15.27,Orogen
13.8,46.4689,15.2747,Orogen
13.8,46.4697,15.27,Orogen
13.8,46.485,15.2742,Orogen
13.8,46.4478,15.2617,Orogen
13.8,46.4831,15.2861,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.4192,15.4386,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5239,15.2122,Orogen
13.8,46.5228,15.2039,Orogen
13.8,46.5228,15.2039,Orogen
13.8,46.5228,15.2039,Orogen
13.8,46.5228,15.2039,Orogen
13.8,46.5228,15.2039,Orogen
13.8,46.5122,15.2797,Orogen
13.8,46.5122,15.2797,Orogen
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.3616,16.3059,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.2766,16.0687,Extended Crust
337.0,49.173,15.9336,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.1414,15.9767,Extended Crust
337.0,49.1251,15.9406,Extended Crust
337.0,49.1992,15.8891,Extended Crust
337.0,49.1342,15.9362,Extended Crust
337.0,49.3334,16.0424,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.1604,15.9209,Extended Crust
337.0,49.1937,16.0072,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.21,15.88,Extended Crust
337.0,49.3334,16.0424,Extended Crust
337.0,49.21,15.88,Extended Crust
402.4,47.734,88.518,Orogen
412.2,47.734,88.518,Orogen
335.0,45.2954,87.7845,Orogen
335.0,45.2954,87.7845,Orogen
335.0,45.3022,87.7593,Orogen
335.0,45.3022,87.7593,Orogen
335.0,45.3022,87.7593,Orogen
335.0,45.2954,87.7845,Orogen
335.0,45.2954,87.7845,Orogen
335.0,45.2954,87.7845,Orogen
335.0,45.3022,87.7593,Orogen
335.0,45.3022,87.7593,Orogen
335.0,45.3022,87.7593,Orogen
335.0,45.3022,87.7593,Orogen
320.0,46.3,89.2,Orogen
320.0,46.3,89.2,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.2,89.4,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.3,89.2,Orogen
320.0,46.3,89.2,Orogen
320.0,46.3,89.2,Orogen
320.0,46.3,89.2,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.1,89.6,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
320.0,46.2,89.4,Orogen
505.0,55.0,89.0,Orogen
505.0,55.0,89.0,Orogen
505.0,55.0,89.0,Orogen
505.0,55.0,89.0,Orogen
505.0,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
398.5,55.0,89.0,Orogen
268.0,60.7,77.6,Platform
268.0,60.7,77.6,Platform
268.0,60.7,77.6,Platform
279.0,46.9692,89.6478,Orogen
279.0,46.9692,89.6478,Orogen
279.0,46.9692,89.6478,Orogen
279.0,46.9692,89.6478,Orogen
279.0,46.9692,89.6478,Orogen
279.0,47.0033,89.7458,Orogen
279.0,47.0256,89.5869,Orogen
279.0,47.0142,89.5883,Orogen
279.0,47.0142,89.5883,Orogen
264.0,49.2419,18.7356,Orogen
264.0,49.0,19.0,Orogen
267.0,47.2314,18.5831,Extended Crust
267.0,47.2314,18.5831,Extended Crust
264.0,49.0,19.0,Orogen
366.0,46.07,1.76,Extended Crust
366.0,46.07,1.76,Extended Crust
366.0,46.07,1.76,Extended Crust
366.0,46.07,1.76,Extended Crust
156.5,80.7738,47.6341,Continental Margin
142.3,80.8413,47.5991,Continental Margin
127.8,80.8545,47.4636,Continental Margin
116.5,80.7477,47.5795,Continental Margin
125.9,80.62,58.0767,Continental Margin
131.1,80.6196,58.0745,Continental Margin
138.7,80.5809,57.824,Continental Margin
134.0,80.5607,57.7639,Continental Margin
126.0,80.562,57.6042,Continental Margin
147.0,81.09,56.1004,Continental Margin
148.7,81.0905,56.1009,Continental Margin
137.9,81.0906,56.1088,Continental Margin
114.8,81.2947,57.9265,Continental Margin
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
340.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.6,8.58,Extended Crust
425.0,49.8,9.08,Extended Crust
425.0,49.8,9.08,Extended Crust
425.0,49.8,9.08,Extended Crust
325.0,50.7,13.62,Extended Crust
325.0,50.85,13.67,Extended Crust
325.0,50.83,13.67,Extended Crust
325.0,50.83,13.67,Extended Crust
325.0,50.83,13.67,Extended Crust
325.0,50.82,13.69,Extended Crust
325.0,50.82,13.69,Extended Crust
325.0,50.82,13.69,Extended Crust
325.0,50.81,13.68,Extended Crust
325.0,50.81,13.68,Extended Crust
325.0,50.81,13.68,Extended Crust
325.0,50.81,13.68,Extended Crust
325.0,50.73,13.75,Extended Crust
325.0,50.73,13.75,Extended Crust
325.0,50.73,13.75,Extended Crust
325.0,50.73,13.75,Extended Crust
325.0,50.73,13.75,Extended Crust
325.0,50.69,13.81,Extended Crust
325.0,50.69,13.81,Extended Crust
325.0,50.69,13.81,Extended Crust
325.0,50.71,13.77,Extended Crust
325.0,50.71,13.77,Extended Crust
325.0,50.71,13.77,Extended Crust
325.0,50.71,13.77,Extended Crust
325.0,50.71,13.77,Extended Crust
325.0,50.71,13.77,Extended Crust
325.0,50.71,13.83,Extended Crust
325.0,50.7,13.82,Extended Crust
325.0,50.62,13.77,Extended Crust
325.0,50.87,13.68,Extended Crust
325.0,50.73,13.77,Extended Crust
325.0,50.73,13.77,Extended Crust
349.0,49.138642,18.885083,Orogen
349.0,49.172167,18.884573,Orogen
349.0,49.140947,18.816546,Orogen
349.0,49.139076,18.83519,Orogen
349.0,49.139076,18.83519,Orogen
349.0,49.139076,18.83519,Orogen
349.0,49.139772,18.824089,Orogen
349.0,49.139076,18.83519,Orogen
349.0,49.139547,18.825784,Orogen
349.0,49.134872,18.868195,Orogen
349.0,49.136459,18.853808,Orogen
349.0,49.138936,18.831191,Orogen
349.0,49.09052,18.778387,Orogen
349.0,49.09052,18.78387,Orogen
349.0,49.17708,19.07885,Orogen
349.0,49.18033,19.12518,Orogen
349.0,49.15912,18.90768,Orogen
349.0,49.09102,18.8413,Orogen
349.0,49.13842,18.88708,Orogen
349.0,49.09682,18.76068,Orogen
349.0,49.17202,18.88452,Orogen
349.0,49.14668,18.9312,Orogen
349.0,49.04352,18.75123,Orogen
349.0,49.07688,18.82188,Orogen
349.0,49.09265,18.81683,Orogen
349.0,49.04572,18.79657,Orogen
349.0,49.03743,18.80877,Orogen
285.0,51.0,13.0,Extended Crust
285.0,51.0,13.0,Extended Crust
285.0,51.0,13.0,Extended Crust
285.0,51.0,13.0,Extended Crust
285.0,51.0,13.0,Extended Crust
285.0,51.0,13.0,Extended Crust
285.0,51.0,13.0,Extended Crust
285.0,51.0,13.0,Extended Crust
298.5,47.25,88.3,Orogen
298.5,47.25,88.3,Orogen
298.5,47.25,88.3,Orogen
298.5,47.25,88.3,Orogen
298.5,47.25,88.3,Orogen
298.5,47.25,88.3,Orogen
298.5,47.25,88.3,Orogen
397.5,55.0083,88.4583,Orogen
397.5,55.0083,88.4583,Orogen
397.5,55.0083,88.4583,Orogen
397.5,55.0083,88.4583,Orogen
397.5,55.0917,88.3917,Orogen
397.5,55.0917,88.3917,Orogen
397.5,55.0917,88.3917,Orogen
397.5,55.0917,88.3917,Orogen
397.5,55.0917,88.3917,Orogen
397.5,55.0917,88.3917,Orogen
397.5,55.0917,88.3917,Orogen
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
477.0,54.47315,71.59063,Platform
344.5,49.86971383,14.530573,Extended Crust
344.5,49.399902,14.61221217,Extended Crust
344.5,49.71069583,15.09051383,Extended Crust
344.5,49.27662333,16.06870167,Extended Crust
344.5,49.38776883,15.65186833,Extended Crust
329.0,47.1556,86.4417,Orogen
329.0,47.0806,86.0342,Orogen
329.0,47.1331,86.5564,Orogen
329.0,46.9742,85.9314,Orogen
329.0,46.9769,85.9381,Orogen
321.7,46.6587,88.9989,Orogen
321.7,46.6587,88.9989,Orogen
321.7,46.6587,88.9989,Orogen
321.7,46.6587,88.9989,Orogen
321.5,46.6587,88.9989,Orogen
321.5,46.6587,88.9989,Orogen
321.5,46.4599,88.8314,Orogen
321.5,46.4599,88.8314,Orogen
321.5,46.4599,88.8314,Orogen
356.5,49.0,16.0,Extended Crust
356.5,49.0,16.0,Extended Crust
310.8,45.2,88.9,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
32.0,45.82,9.05,Orogen
380.0,51.0422,14.2745,Extended Crust
380.0,50.9851,14.4598,Extended Crust
380.0,51.0624,14.31,Extended Crust
380.0,51.0899,14.3612,Extended Crust
380.0,51.1089,14.3564,Extended Crust
380.0,51.0855,14.3263,Extended Crust
380.0,51.0615,14.2738,Extended Crust
380.0,51.0474,14.2595,Extended Crust
380.0,51.0144,14.5904,Extended Crust
380.0,51.0504,14.4422,Extended Crust
380.0,51.0849,14.3442,Extended Crust
380.0,50.9754,14.3673,Extended Crust
380.0,51.021,14.464,Extended Crust
380.0,50.9916,14.2452,Extended Crust
380.0,51.0595,14.5293,Extended Crust
380.0,51.066,14.5191,Extended Crust
380.0,51.0455,14.3898,Extended Crust
380.0,51.0202,14.5358,Extended Crust
380.0,51.0283,14.4828,Extended Crust
380.0,51.0335,14.4685,Extended Crust
380.0,51.1243,14.3816,Extended Crust
380.0,51.0307,14.2906,Extended Crust
490.0,46.595352,9.618325,Orogen
8.1,47.077467,25.431109,Orogen
8.3,47.044293,25.451296,Orogen
8.6,46.905886,25.447136,Orogen
8.6,46.902302,25.444423,Orogen
8.8,47.028017,25.162758,Orogen
8.5,47.021128,25.160848,Orogen
8.6,47.020526,25.161573,Orogen
8.6,47.019411,25.162902,Orogen
8.7,47.010311,25.135202,Orogen
8.6,47.010413,25.132952,Orogen
8.6,47.010413,25.132952,Orogen
8.7,47.033647,25.149555,Orogen
8.7,47.006307,25.128884,Orogen
8.6,47.0470788,25.3688269,Orogen
8.15,47.0454982,25.3805378,Orogen
8.5,47.0454982,25.3805378,Orogen
8.5,47.0350267,25.3571684,Orogen
8.6,46.9962453,25.3154056,Orogen
8.2,47.0208222,25.2789746,Orogen
8.3,47.142415,25.238292,Orogen
8.0,47.139708,25.234184,Orogen
8.1,47.149159,25.191988,Orogen
8.0,47.163529,25.189153,Orogen
8.0,47.162868,25.204335,Orogen
8.0,47.178986,25.199722,Orogen
8.5,47.05545,25.20857,Orogen
8.7,47.05743,24.95995,Orogen
8.4,46.9665,25.4008,Orogen
9.1,47.144738,25.418257,Orogen
9.0,47.141023,25.411389,Orogen
9.1,47.1221,25.395267,Orogen
8.97,47.10321,24.71787,Orogen
9.0,46.96826,24.90514,Orogen
9.35,47.07908,24.7591,Orogen
7.5,47.131108,25.21905,Orogen
7.5,47.129594,25.216255,Orogen
7.5,47.135338,25.226789,Orogen
7.5,47.119856,25.274597,Orogen
7.5,47.125443,25.255768,Orogen
7.5,47.139548,25.242626,Orogen
7.5,47.146517,25.187819,Orogen
7.5,47.143993,25.184037,Orogen
7.5,47.145749,25.185702,Orogen
7.5,47.154151,25.203928,Orogen
7.5,47.154555,25.204182,Orogen
7.4,47.01718,25.0272,Orogen
8.4,47.0104,25.1352,Orogen
8.38,46.6144,25.1061,Orogen
8.5,47.0119,24.87742,Orogen
8.56,46.601,25.1317,Orogen
8.7,47.082,24.895,Orogen
8.28,46.6513,25.1187,Orogen
7.61,46.4845,25.4105,Orogen
7.44,46.5698,25.22001,Orogen
6.87,46.5475,25.2752,Orogen
6.82,46.4269,25.4034,Orogen
6.81,46.5865,25.0897,Orogen
6.5,46.5918,25.3592,Orogen
6.4,46.5157,25.4256,Orogen
6.3,46.5729,25.3617,Orogen
6.3,46.5679,25.4425,Orogen
6.1,46.5388,25.3837,Orogen
6.02,46.5773,25.3777,Orogen
5.79,46.6211,25.2936,Orogen
4.76,46.5367,25.4969,Orogen
6.0,46.3314,25.4584,Orogen
5.8,46.2821,25.5686,Orogen
5.75,46.3867,25.4433,Orogen
5.6,46.2833,25.5572,Orogen
5.59,46.3641,25.3771,Orogen
5.5,46.2266,25.6166,Orogen
5.47,46.3145,25.5426,Orogen
5.46,46.2264,25.6286,Orogen
5.4,46.3369,25.4594,Orogen
5.27,46.2738,25.6398,Orogen
5.23,46.2636,25.6083,Orogen
4.9,46.2775,25.7573,Orogen
4.8,46.3006,25.5896,Orogen
4.56,46.2976,25.60601,Orogen
4.8,46.3225,25.5496,Orogen
4.7,46.2425,25.7059,Orogen
4.6,46.2461,25.6928,Orogen
4.05,46.2458,25.6519,Orogen
